,Origin ISO,Destination ISO,Religious similarity
10914,CUB,DZA,0.0060442000000000004
10915,CUB,ECU,1.12927236
10916,CUB,EGY,0.08328219
10917,CUB,ERI,0.40556548
10918,CUB,ESH,0.006589
10919,CUB,ESP,1.00912386
10920,CUB,EST,0.28570181
10921,CUB,ETH,0.41910056
10922,CUB,FIN,0.5836406399999998
10923,CUB,FJI,0.5211890699999999
10924,CUB,FLK,0.4227829000000001
10925,CUB,FRA,0.8777506899999998
10926,CUB,FRO,0.5933947
10927,CUB,FSM,0.9017905499999999
10928,CUB,GAB,0.77336065
10929,CUB,GBR,0.49662754000000003
10930,CUB,GEO,0.5424404800000001
10931,CUB,GHA,0.57363922
10932,CUB,GIB,0.9969937999999999
10933,CUB,GIN,0.07908997999999999
10934,CUB,GLP,1.203033
10935,CUB,GMB,0.049953359999999995
10936,CUB,GNB,0.12600797
10937,CUB,GNQ,1.09999608
10938,CUB,GRC,0.6283709500000001
10939,CUB,GRD,0.8903382900000001
10940,CUB,GRL,0.6814054
10941,CUB,GTM,0.9815509400000002
10942,CUB,GUF,0.4819486
10943,CUB,GUM,1.1881193
10944,CUB,GUY,0.43704075000000003
10945,CUB,HKG,0.1855796
10946,CUB,HND,0.957219
10947,CUB,HRV,1.12735325
10948,CUB,HTI,1.21533828
10949,CUB,HUN,0.7719413799999999
10950,CUB,IDN,0.09723358
10951,CUB,IMN,0.4447761
10952,CUB,IND,0.022666580000000002
10953,CUB,IRL,1.14038136
10954,CUB,IRN,0.00222066
10955,CUB,IRQ,0.01954471
10956,CUB,ISL,0.6683379
10957,CUB,ISR,0.02730253
10958,CUB,ITA,1.0228874899999998
10959,CUB,JAM,0.52170353
10960,CUB,JOR,0.023476
10961,CUB,JPN,0.03210515
10962,CUB,KAZ,0.20664507999999998
10963,CUB,KEN,0.71573998
10964,CUB,KGZ,0.07375407999999997
10965,CUB,KHM,0.00335846
10966,CUB,KIR,0.983908
10967,CUB,KNA,0.76056064
10968,CUB,KOR,0.32145201
10969,CUB,KWT,0.0007316499999999999
10970,CUB,LAO,0.01575582
10971,CUB,LBN,0.39953759999999994
10972,CUB,LBR,0.63704857
10973,CUB,LBY,0.02654565
10974,CUB,LCA,0.9951526199999998
10975,CUB,LIE,1.0012320000000001
10976,CUB,LKA,0.08495144
10977,CUB,LSO,0.98280107
10978,CUB,LTU,1.0304064899999998
10979,CUB,LUX,1.1354414999999998
10980,CUB,LVA,0.7091255200000001
10981,CUB,MAC,0.06769180000000001
10982,CUB,MAR,0.007381410000000001
10983,CUB,MCO,1.13301
10984,CUB,MDA,0.5770966799999999
10985,CUB,MDG,0.5580455999999999
10986,CUB,MDV,0.00541418
10987,CUB,MEX,1.1451719200000003
10988,CUB,MHL,0.7111544900000002
10989,CUB,MKD,0.4343079
10990,CUB,MLI,0.03492737
10991,CUB,MLT,1.21938755
10992,CUB,MMR,0.06377154
10993,CUB,MNE,0.5272578700000001
10994,CUB,MNG,0.062430360000000004
10995,CUB,MNP,0.9282345999999999
10996,CUB,MOZ,0.47035788000000006
10997,CUB,MRT,0.00345746
10998,CUB,MSR,0.7759268
10999,CUB,MTQ,1.1443985
11000,CUB,MUS,0.3769050500000001
11001,CUB,MWI,0.64392333
11002,CUB,MYS,0.08720852000000001
11003,CUB,MYT,0.000679
11004,CUB,NAM,0.7745589300000001
11005,CUB,NCL,0.5750784000000001
11006,CUB,NER,0.03623585000000001
11007,CUB,NGA,0.35010858
11008,CUB,NIC,1.00801967
11009,CUB,NIU,0.6127679999999999
11010,CUB,NLD,0.5984694599999999
11011,CUB,NOR,0.61600134
11012,CUB,NPL,0.01171941
11013,CUB,NRU,0.86279211
11014,CUB,NZL,0.5100332999999999
11015,CUB,OMN,0.032826459999999995
11016,CUB,PAK,0.015228110000000001
11017,CUB,PAN,1.1288723999999999
11018,CUB,PER,1.117221
11019,CUB,PHL,1.1082345800000002
11020,CUB,PLW,0.9415715400000001
11021,CUB,PNG,0.82551824
11022,CUB,POL,1.1333469
11023,CUB,PRI,0.9477630000000001
11024,CUB,PRK,0.0970041
11025,CUB,PRT,1.0695461
11026,CUB,PRY,1.1608158399999997
11027,CUB,PSE,0.010697800000000002
11028,CUB,PYF,0.7677719999999999
11029,CUB,QAT,0.16933931000000002
11030,CUB,REU,1.082654
11031,CUB,ROU,0.6750119600000001
11032,CUB,RUS,0.51298417
11033,CUB,RWA,0.9418195
11034,CUB,SAU,0.04107574
11035,CUB,SDN,0.07989909999999999
11036,CUB,SEN,0.04382441000000001
11037,CUB,SGP,0.21215817
11038,CUB,SHN,0.5611934000000001
11039,CUB,SLB,0.7260172800000001
11040,CUB,SLE,0.17485775
11041,CUB,SLV,0.9464062400000001
11042,CUB,SMR,1.0814388700000002
11043,CUB,SOM,0.00109065
11044,CUB,SPM,1.246311
11045,CUB,SRB,0.6223316
11046,CUB,SSD,0.39867790000000003
11047,CUB,STP,1.1267500899999998
11048,CUB,SUR,0.46627209999999997
11049,CUB,SVK,0.8913956199999999
11050,CUB,SVN,0.8575330200000002
11051,CUB,SWE,0.5679717599999999
11052,CUB,SWZ,0.6847246100000001
11053,CUB,SXM,0.7625631999999999
11054,CUB,SYC,1.10085119
11055,CUB,SYR,0.06343662
11056,CUB,TCA,0.6708332
11057,CUB,TCD,0.3198791
11058,CUB,TGO,0.49058874999999996
11059,CUB,THA,0.00749208
11060,CUB,TJK,0.01722734
11061,CUB,TKL,0.8720192999999999
11062,CUB,TKM,0.06123902
11063,CUB,TLS,1.22597815
11064,CUB,TON,0.7243633399999999
11065,CUB,TTO,0.5313906599999999
11066,CUB,TUN,0.00480417
11067,CUB,TUR,0.0044710999999999996
11068,CUB,TUV,0.69287301
11069,CUB,TWN,0.049630099999999996
11070,CUB,TZA,0.45529969
11071,CUB,UGA,0.7942024299999999
11072,CUB,UKR,0.58316533
11073,CUB,URY,0.8520958899999999
11074,CUB,USA,0.68733184
11075,CUB,UZB,0.036049870000000005
11076,CUB,VCT,0.9747583999999999
11077,CUB,VEN,1.1191643700000002
11078,CUB,VGB,0.6360705
11079,CUB,VIR,0.8243522
11080,CUB,VNM,0.195971
11081,CUB,VUT,0.6647796499999999
11082,CUB,WLF,1.246311
11083,CUB,WSM,0.7808531399999998
11084,CUB,YEM,0.000693
11085,CUB,ZAF,0.60105881
11086,CUB,ZMB,0.8027156000000002
11087,CUB,ZWE,0.6700409900000001
11088,CUW,ABW,1.3180829999999997
11089,CUW,AFG,0.0002983
11090,CUW,AGO,1.2970986
11091,CUW,AIA,0.941085
11092,CUW,ALB,0.2987921
11093,CUW,AND,1.4773007999999999
11094,CUW,ARE,0.0903954
11095,CUW,ARG,1.3443695000000002
11096,CUW,ARM,0.8881825999999999
11097,CUW,ASM,0.9171389999999999
11098,CUW,ATG,0.816757
11099,CUW,AUS,0.7487849000000001
11100,CUW,AUT,1.1533152
11101,CUW,AZE,0.0226139
11102,CUW,BDI,1.2872716
11103,CUW,BEL,1.110758
11104,CUW,BEN,0.566032
11105,CUW,BES,0.9713379999999999
11106,CUW,BFA,0.45079099999999994
11107,CUW,BGD,0.0024088
11108,CUW,BGR,0.7742300999999999
11109,CUW,BHR,0.1148385
11110,CUW,BHS,1.0250039999999998
11111,CUW,BIH,0.5948557999999999
11112,CUW,BLR,0.5846303999999999
11113,CUW,BLZ,0.9945506000000001
11114,CUW,BMU,0.7883889999999998
11115,CUW,BOL,1.4727545999999998
11116,CUW,BRA,1.2693257999999998
11117,CUW,BRB,0.6416557999999999
11118,CUW,BRN,0.0393613
11119,CUW,BTN,0.014538699999999998
11120,CUW,BWA,0.7779597999999999
11121,CUW,CAF,0.6480132
11122,CUW,CAN,1.0315075
11123,CUW,CHE,1.1136547
11124,CUW,CHL,1.4125196999999998
11125,CUW,CHN,0.06518
11126,CUW,CIV,0.558125
11127,CUW,CMR,0.6589414
11128,CUW,COD,1.2594472
11129,CUW,COG,1.1391326
11130,CUW,COK,0.899765
11131,CUW,COL,1.5069533
11132,CUW,COM,0.0021736999999999998
11133,CUW,CPV,1.5352071999999999
11134,CUW,CRI,1.3947933999999997
11135,CUW,CUB,1.0556374999999998
11136,CUW,CUW,1.4314619999999998
11137,CUW,CYM,0.8496959999999999
11138,CUW,CYP,0.7111795
11139,CUW,CZE,0.3481132
11140,CUW,DEU,1.180366
11141,CUW,DJI,0.0180719
11142,CUW,DMA,1.4240799999999998
11143,CUW,DNK,0.794173
11144,CUW,DOM,1.3413899999999999
11145,CUW,DZA,0.008848
11146,CUW,ECU,1.479258
11147,CUW,EGY,0.1153582
11148,CUW,ERI,0.5661517999999999
11149,CUW,ESH,0.00933
11150,CUW,ESP,1.3098656000000002
11151,CUW,EST,0.2760409
11152,CUW,ETH,0.5859785
11153,CUW,FIN,0.7668539999999999
11154,CUW,FJI,0.7050732000000001
11155,CUW,FLK,0.5348670000000001
11156,CUW,FRA,1.1305467
11157,CUW,FRO,0.8333969999999999
11158,CUW,FSM,1.20204
11159,CUW,GAB,1.0566416
11160,CUW,GBR,0.6675809999999999
11161,CUW,GEO,0.7518436000000001
11162,CUW,GHA,0.786391
11163,CUW,GIB,1.31434
11164,CUW,GIN,0.1078054
11165,CUW,GLP,1.5876
11166,CUW,GMB,0.06465589999999999
11167,CUW,GNB,0.16676449999999995
11168,CUW,GNQ,1.4470911999999998
11169,CUW,GRC,0.8842283999999999
11170,CUW,GRD,1.1830386
11171,CUW,GRL,0.9293329999999999
11172,CUW,GTM,1.2998254
11173,CUW,GUF,0.5836480000000001
11174,CUW,GUM,1.564764
11175,CUW,GUY,0.6126375
11176,CUW,HKG,0.155946
11177,CUW,HND,1.2561699999999998
11178,CUW,HRV,1.4815673
11179,CUW,HTI,1.2930199999999998
11180,CUW,HUN,0.9798959999999999
11181,CUW,IDN,0.12406099999999999
11182,CUW,IMN,0.5304829999999999
11183,CUW,IND,0.0287554
11184,CUW,IRL,1.5022704999999996
11185,CUW,IRN,0.0015144000000000002
11186,CUW,IRQ,0.0237421
11187,CUW,ISL,0.9068413999999998
11188,CUW,ISR,0.028612399999999996
11189,CUW,ITA,1.3183456999999998
11190,CUW,JAM,0.6835975
11191,CUW,JOR,0.032149
11192,CUW,JPN,0.0253362
11193,CUW,KAZ,0.2712612
11194,CUW,KEN,0.9793603
11195,CUW,KGZ,0.09753809999999999
11196,CUW,KHM,0.0041675
11197,CUW,KIR,1.3092599999999999
11198,CUW,KNA,1.0250063
11199,CUW,KOR,0.3530210999999999
11200,CUW,KWT,0.0
11201,CUW,LAO,0.017701799999999997
11202,CUW,LBN,0.5451249999999999
11203,CUW,LBR,0.9490083999999999
11204,CUW,LBY,0.037
11205,CUW,LCA,1.3182728
11206,CUW,LIE,1.3132380000000001
11207,CUW,LKA,0.1120661
11208,CUW,LSO,1.3231279999999999
11209,CUW,LTU,1.3374262
11210,CUW,LUX,1.4926047
11211,CUW,LVA,0.9259161999999999
11212,CUW,MAC,0.0681
11213,CUW,MAR,0.01106
11214,CUW,MCO,1.4949
11215,CUW,MDA,0.7875249000000001
11216,CUW,MDG,0.7591669999999999
11217,CUW,MDV,0.0062913
11218,CUW,MEX,1.5105934
11219,CUW,MHL,0.9732166
11220,CUW,MKD,0.6087961999999999
11221,CUW,MLI,0.04510859999999999
11222,CUW,MLT,1.6068190999999998
11223,CUW,MMR,0.0856151
11224,CUW,MNE,0.7342166999999999
11225,CUW,MNG,0.0217017
11226,CUW,MNP,1.232373
11227,CUW,MOZ,0.6261045999999999
11228,CUW,MRT,0.0036377999999999996
11229,CUW,MSR,1.043979
11230,CUW,MTQ,1.513175
11231,CUW,MUS,0.5022643999999999
11232,CUW,MWI,0.891148
11233,CUW,MYS,0.10363670000000001
11234,CUW,MYT,0.0
11235,CUW,NAM,1.0542531
11236,CUW,NCL,0.7955399999999999
11237,CUW,NER,0.050612199999999996
11238,CUW,NGA,0.49172879999999997
11239,CUW,NIC,1.3231505
11240,CUW,NIU,0.8387779999999999
11241,CUW,NLD,0.7685634
11242,CUW,NOR,0.8237701999999999
11243,CUW,NPL,0.0155292
11244,CUW,NRU,1.1586039
11245,CUW,NZL,0.6335028999999999
11246,CUW,OMN,0.0443586
11247,CUW,PAK,0.0203035
11248,CUW,PAN,1.4948644999999998
11249,CUW,PER,1.471258
11250,CUW,PHL,1.4637765999999999
11251,CUW,PLW,1.262267
11252,CUW,PNG,1.1235811999999998
11253,CUW,POL,1.4851434000000001
11254,CUW,PRI,1.24903
11255,CUW,PRK,0.0231232
11256,CUW,PRT,1.4042454999999998
11257,CUW,PRY,1.534573
11258,CUW,PSE,0.0142749
11259,CUW,PYF,1.0197599999999998
11260,CUW,QAT,0.2224177
11261,CUW,REU,1.4284599999999998
11262,CUW,ROU,0.9450340999999999
11263,CUW,RUS,0.6994843
11264,CUW,RWA,1.2581566
11265,CUW,SAU,0.04995
11266,CUW,SDN,0.1038751
11267,CUW,SEN,0.0567263
11268,CUW,SGP,0.23125
11269,CUW,SHN,0.7521319999999999
11270,CUW,SLB,0.9901992000000001
11271,CUW,SLE,0.23729909999999999
11272,CUW,SLV,1.238691
11273,CUW,SMR,1.4163185999999999
11274,CUW,SOM,0.0004925999999999999
11275,CUW,SPM,1.64439
11276,CUW,SRB,0.8727539999999998
11277,CUW,SSD,0.564465
11278,CUW,STP,1.490799
11279,CUW,SUR,0.621888
11280,CUW,SVK,1.1593308
11281,CUW,SVN,1.09279
11282,CUW,SWE,0.7551892
11283,CUW,SWZ,0.9620476
11284,CUW,SXM,1.018748
11285,CUW,SYC,1.462152
11286,CUW,SYR,0.0839052
11287,CUW,TCA,0.911782
11288,CUW,TCD,0.438146
11289,CUW,TGO,0.672195
11290,CUW,THA,0.007726899999999999
11291,CUW,TJK,0.0189966
11292,CUW,TKL,1.1756189999999997
11293,CUW,TKM,0.08403
11294,CUW,TLS,1.6173634
11295,CUW,TON,1.0487941
11296,CUW,TTO,0.6904808
11297,CUW,TUN,0.005536
11298,CUW,TUR,0.004632299999999999
11299,CUW,TUV,0.9428858999999999
11300,CUW,TWN,0.037479
11301,CUW,TZA,0.6180317999999999
11302,CUW,UGA,1.0783006
11303,CUW,UKR,0.8117008
11304,CUW,URY,1.1510498999999998
11305,CUW,USA,0.9041279999999999
11306,CUW,UZB,0.0484874
11307,CUW,VCT,1.292393
11308,CUW,VEN,1.4738133999999998
11309,CUW,VGB,0.8533829999999999
11310,CUW,VIR,1.10676
11311,CUW,VNM,0.23344000000000004
11312,CUW,VUT,0.8991686
11313,CUW,WLF,1.64439
11314,CUW,WSM,1.0561004
11315,CUW,YEM,0.0
11316,CUW,ZAF,0.8944676
11317,CUW,ZMB,1.1154312
11318,CUW,ZWE,0.9744919
11319,CYM,ABW,0.7820699999999998
11320,CYM,AFG,0.0006949999999999999
11321,CYM,AGO,0.9235852999999999
11322,CYM,AIA,1.1798659999999999
11323,CYM,ALB,0.210588
11324,CYM,AND,0.8404871
11325,CYM,ARE,0.06596429999999999
11326,CYM,ARG,0.8478670999999999
11327,CYM,ARM,0.7485451999999999
11328,CYM,ASM,0.7677229999999999
11329,CYM,ATG,1.0397599999999998
11330,CYM,AUS,0.6223306
11331,CYM,AUT,0.7195813999999999
11332,CYM,AZE,0.022288399999999996
11333,CYM,BDI,0.9096382
11334,CYM,BEL,0.6640858999999999
11335,CYM,BEN,0.40271340000000005
11336,CYM,BES,0.833898
11337,CYM,BFA,0.29312999999999995
11338,CYM,BGD,0.0039188
11339,CYM,BGR,0.6549886
11340,CYM,BHR,0.0874605
11341,CYM,BHS,1.1935369999999998
11342,CYM,BIH,0.43749309999999997
11343,CYM,BLR,0.529347
11344,CYM,BLZ,0.8194159999999999
11345,CYM,BMU,0.8807229999999999
11346,CYM,BOL,0.9338357999999999
11347,CYM,BRA,0.9474359999999998
11348,CYM,BRB,0.7626845999999999
11349,CYM,BRN,0.030143899999999994
11350,CYM,BTN,0.0147233
11351,CYM,BWA,0.6358404999999999
11352,CYM,CAF,0.5307792
11353,CYM,CAN,0.8251025999999999
11354,CYM,CHE,0.8869075999999999
11355,CYM,CHL,0.8908480999999999
11356,CYM,CHN,0.12387299999999998
11357,CYM,CIV,0.3748477
11358,CYM,CMR,0.5662847
11359,CYM,COD,0.9911017
11360,CYM,COG,0.8090658999999999
11361,CYM,COK,1.007921
11362,CYM,COL,0.9628764999999999
11363,CYM,COM,0.0015928999999999997
11364,CYM,CPV,0.8911146999999998
11365,CYM,CRI,0.8737434999999999
11366,CYM,CUB,0.64802
11367,CYM,CUW,0.8496959999999999
11368,CYM,CYM,1.027164
11369,CYM,CYP,0.5901450999999999
11370,CYM,CZE,0.33039229999999997
11371,CYM,DEU,1.057518
11372,CYM,DJI,0.013829899999999997
11373,CYM,DMA,0.92446
11374,CYM,DNK,1.1479381
11375,CYM,DOM,0.8886299999999999
11376,CYM,DZA,0.006319999999999999
11377,CYM,ECU,0.8500349999999999
11378,CYM,EGY,0.1056554
11379,CYM,ERI,0.4657759999999999
11380,CYM,ESH,0.007809999999999999
11381,CYM,ESP,0.7751871999999999
11382,CYM,EST,0.4051779
11383,CYM,ETH,0.5917370999999999
11384,CYM,FIN,1.1239
11385,CYM,FJI,0.8206140999999999
11386,CYM,FLK,0.505069
11387,CYM,FRA,0.6802885999999999
11388,CYM,FRO,0.7037789999999999
11389,CYM,FSM,0.9353398999999999
11390,CYM,GAB,0.7348239999999999
11391,CYM,GBR,0.5972465
11392,CYM,GEO,0.6471728
11393,CYM,GHA,0.8569246
11394,CYM,GIB,0.812483
11395,CYM,GIN,0.0816677
11396,CYM,GLP,0.8850399999999998
11397,CYM,GMB,0.0438149
11398,CYM,GNB,0.10444509999999999
11399,CYM,GNQ,0.8473308999999999
11400,CYM,GRC,0.7464561
11401,CYM,GRD,0.8935034999999999
11402,CYM,GRL,1.331823
11403,CYM,GTM,1.0676153
11404,CYM,GUF,0.132784
11405,CYM,GUM,0.866653
11406,CYM,GUY,0.6149904999999999
11407,CYM,HKG,0.23258299999999996
11408,CYM,HND,0.98387
11409,CYM,HRV,0.8424701999999998
11410,CYM,HTI,0.8158399999999999
11411,CYM,HUN,0.7462331999999999
11412,CYM,IDN,0.13098749999999998
11413,CYM,IMN,0.832997
11414,CYM,IND,0.037991000000000004
11415,CYM,IRL,0.8593409999999999
11416,CYM,IRN,0.0018507999999999999
11417,CYM,IRQ,0.017726699999999998
11418,CYM,ISL,1.2524454999999999
11419,CYM,ISR,0.024943799999999995
11420,CYM,ITA,0.7588734
11421,CYM,JAM,0.9425700999999999
11422,CYM,JOR,0.024136999999999995
11423,CYM,JPN,0.0385938
11424,CYM,KAZ,0.24572839999999996
11425,CYM,KEN,0.8621947999999999
11426,CYM,KGZ,0.08844089999999999
11427,CYM,KHM,0.004596199999999999
11428,CYM,KIR,1.07551
11429,CYM,KNA,0.8541742
11430,CYM,KOR,0.4225097
11431,CYM,KWT,0.00068
11432,CYM,LAO,0.020444899999999995
11433,CYM,LBN,0.356323
11434,CYM,LBR,0.8557303999999999
11435,CYM,LBY,0.024879999999999996
11436,CYM,LCA,0.9771579999999999
11437,CYM,LIE,0.8104079999999999
11438,CYM,LKA,0.07364399999999999
11439,CYM,LSO,0.9613221999999999
11440,CYM,LTU,0.7833367
11441,CYM,LUX,0.8494362999999999
11442,CYM,LVA,0.8968609
11443,CYM,MAC,0.08195
11444,CYM,MAR,0.007899999999999999
11445,CYM,MCO,0.8252999999999999
11446,CYM,MDA,0.6856116999999999
11447,CYM,MDG,0.6184204999999999
11448,CYM,MDV,0.0049289
11449,CYM,MEX,0.9594893999999999
11450,CYM,MHL,1.2202629999999999
11451,CYM,MKD,0.5051607999999999
11452,CYM,MLI,0.031036899999999996
11453,CYM,MLT,0.8988908999999999
11454,CYM,MMR,0.0964838
11455,CYM,MNE,0.6064002
11456,CYM,MNG,0.0733148
11457,CYM,MNP,0.8195169999999998
11458,CYM,MOZ,0.5408005999999999
11459,CYM,MRT,0.0026144999999999996
11460,CYM,MSR,1.252874
11461,CYM,MTQ,0.92538
11462,CYM,MUS,0.31236499999999995
11463,CYM,MWI,0.7899252
11464,CYM,MYS,0.08328689999999998
11465,CYM,MYT,0.0
11466,CYM,NAM,1.0203984
11467,CYM,NCL,0.6827799999999999
11468,CYM,NER,0.0374244
11469,CYM,NGA,0.4197911
11470,CYM,NIC,0.9481164999999999
11471,CYM,NIU,1.0180029999999998
11472,CYM,NLD,0.6507414999999999
11473,CYM,NOR,1.1669374
11474,CYM,NPL,0.0263333
11475,CYM,NRU,1.1961982999999998
11476,CYM,NZL,0.6107954999999999
11477,CYM,OMN,0.030240799999999998
11478,CYM,PAK,0.0190477
11479,CYM,PAN,0.9873693999999998
11480,CYM,PER,0.9258259999999998
11481,CYM,PHL,0.8804763
11482,CYM,PLW,0.8627436
11483,CYM,PNG,1.1533384
11484,CYM,POL,0.8415929999999999
11485,CYM,PRI,0.98358
11486,CYM,PRK,0.12098479999999999
11487,CYM,PRT,0.7983355999999998
11488,CYM,PRY,0.8920389999999999
11489,CYM,PSE,0.0119493
11490,CYM,PYF,1.03518
11491,CYM,QAT,0.13858579999999998
11492,CYM,REU,0.7886199999999999
11493,CYM,ROU,0.8079295999999998
11494,CYM,RUS,0.6131678999999999
11495,CYM,RWA,0.9356180999999998
11496,CYM,SAU,0.031019999999999995
11497,CYM,SDN,0.0749787
11498,CYM,SEN,0.033136799999999994
11499,CYM,SGP,0.2048023
11500,CYM,SHN,1.052918
11501,CYM,SLB,0.9695544
11502,CYM,SLE,0.20949059999999997
11503,CYM,SLV,0.938346
11504,CYM,SMR,0.8050625999999999
11505,CYM,SOM,0.00059
11506,CYM,SPM,0.9078299999999999
11507,CYM,SRB,0.7144929999999998
11508,CYM,SSD,0.47250499999999995
11509,CYM,STP,0.9132198
11510,CYM,SUR,0.563762
11511,CYM,SVK,0.7493084
11512,CYM,SVN,0.65647
11513,CYM,SWE,1.0373388000000001
11514,CYM,SWZ,0.8268341
11515,CYM,SXM,0.9462829999999999
11516,CYM,SYC,0.8713584
11517,CYM,SYR,0.0658878
11518,CYM,TCA,1.13275
11519,CYM,TCD,0.36876210000000004
11520,CYM,TGO,0.4750775
11521,CYM,THA,0.0084329
11522,CYM,TJK,0.019951199999999995
11523,CYM,TKL,1.088115
11524,CYM,TKM,0.07196
11525,CYM,TLS,0.9063913
11526,CYM,TON,1.0254269999999999
11527,CYM,TTO,0.6635278
11528,CYM,TUN,0.003146
11529,CYM,TUR,0.0046849
11530,CYM,TUV,1.3436872999999998
11531,CYM,TWN,0.06085299999999999
11532,CYM,TZA,0.490847
11533,CYM,UGA,0.7664202999999998
11534,CYM,UKR,0.7006675999999998
11535,CYM,URY,0.8008458999999999
11536,CYM,USA,0.8819809
11537,CYM,UZB,0.0421293
11538,CYM,VCT,0.954263
11539,CYM,VEN,0.9492812999999999
11540,CYM,VGB,1.092617
11541,CYM,VIR,1.1818609999999998
11542,CYM,VNM,0.15342999999999998
11543,CYM,VUT,1.0425377
11544,CYM,WLF,0.9078299999999999
11545,CYM,WSM,1.2233302
11546,CYM,YEM,0.0
11547,CYM,ZAF,0.8038626
11548,CYM,ZMB,0.9082939999999999
11549,CYM,ZWE,0.7940714
11550,CYP,ABW,0.6265944
11551,CYP,AFG,0.36425571
11552,CYP,AGO,0.67854352
11553,CYP,AIA,0.6838686
11554,CYP,ALB,0.4659226
11555,CYP,AND,0.6963215199999999
11556,CYP,ARE,0.32687359
11557,CYP,ARG,0.65579592
11558,CYP,ARM,1.37897079
11559,CYP,ASM,0.7326299
11560,CYP,ATG,0.5764017
11561,CYP,AUS,0.4993330600000001
11562,CYP,AUT,0.5773960499999999
11563,CYP,AZE,0.25684176
11564,CYP,BDI,0.68423112
11565,CYP,BEL,0.5572884200000001
11566,CYP,BEN,0.41215571999999995
11567,CYP,BES,0.6044594
11568,CYP,BFA,0.45613374999999995
11569,CYP,BGD,0.36477144
11570,CYP,BGR,1.2368758000000002
11571,CYP,BHR,0.33489383
11572,CYP,BHS,0.7242502
11573,CYP,BIH,0.8278977200000001
11574,CYP,BLR,0.78168466
11575,CYP,BLZ,0.562074
11576,CYP,BMU,0.5308141999999999
11577,CYP,BOL,0.71849983
11578,CYP,BRA,0.67122959
11579,CYP,BRB,0.48987997999999994
11580,CYP,BRN,0.18789793
11581,CYP,BTN,0.011250660000000001
11582,CYP,BWA,0.53615504
11583,CYP,CAF,0.43137134
11584,CYP,CAN,0.6079587299999999
11585,CYP,CHE,0.62917585
11586,CYP,CHL,0.7103549499999999
11587,CYP,CHN,0.0590221
11588,CYP,CIV,0.43711509
11589,CYP,CMR,0.46069153999999995
11590,CYP,COD,0.7093507400000001
11591,CYP,COG,0.6222215799999999
11592,CYP,COK,0.6047221
11593,CYP,COL,0.73828387
11594,CYP,COM,0.19983645
11595,CYP,CPV,0.73556287
11596,CYP,CRI,0.6745897599999999
11597,CYP,CUB,0.5062620999999999
11598,CYP,CUW,0.7111795
11599,CYP,CYM,0.5901450999999999
11600,CYP,CYP,1.13825935
11601,CYP,CZE,0.18711585000000003
11602,CYP,DEU,0.6927691
11603,CYP,DJI,0.41043437
11604,CYP,DMA,0.701302
11605,CYP,DNK,0.62849949
11606,CYP,DOM,0.665067
11607,CYP,DZA,0.4074316
11608,CYP,ECU,0.69143241
11609,CYP,EGY,0.5109043299999999
11610,CYP,ERI,0.95964358
11611,CYP,ESH,0.20812599999999998
11612,CYP,ESP,0.6255247599999999
11613,CYP,EST,0.35033285
11614,CYP,ETH,0.89704782
11615,CYP,FIN,0.6057628299999999
11616,CYP,FJI,0.49201575999999997
11617,CYP,FLK,0.4368943
11618,CYP,FRA,0.5799158099999999
11619,CYP,FRO,0.6667689
11620,CYP,FSM,0.65568553
11621,CYP,GAB,0.6276074199999999
11622,CYP,GBR,0.5003187499999999
11623,CYP,GEO,1.1824787600000002
11624,CYP,GHA,0.5968991800000001
11625,CYP,GIB,0.6465104
11626,CYP,GIN,0.40364187999999995
11627,CYP,GLP,0.7323979999999999
11628,CYP,GMB,0.39644325
11629,CYP,GNB,0.24312948
11630,CYP,GNQ,0.6968705399999999
11631,CYP,GRC,1.3718564800000004
11632,CYP,GRD,0.6607134299999998
11633,CYP,GRL,0.7163944999999999
11634,CYP,GTM,0.71933438
11635,CYP,GUF,0.0160643
11636,CYP,GUM,0.7193842
11637,CYP,GUY,0.44104465
11638,CYP,HKG,0.10775539999999999
11639,CYP,HND,0.6766629999999999
11640,CYP,HRV,0.73551623
11641,CYP,HTI,0.62720254
11642,CYP,HUN,0.5329417299999999
11643,CYP,IDN,0.41821504
11644,CYP,IMN,0.422709
11645,CYP,IND,0.06923072999999999
11646,CYP,IRL,0.71437767
11647,CYP,IRN,0.22135396
11648,CYP,IRQ,0.28044561
11649,CYP,ISL,0.68670031
11650,CYP,ISR,0.09844728
11651,CYP,ITA,0.6141480100000002
11652,CYP,JAM,0.5203977399999999
11653,CYP,JOR,0.42721899999999996
11654,CYP,JPN,0.01838941
11655,CYP,KAZ,0.65908176
11656,CYP,KEN,0.65630366
11657,CYP,KGZ,0.44564872999999994
11658,CYP,KHM,0.010436119999999998
11659,CYP,KIR,0.7255979999999999
11660,CYP,KNA,0.6799640299999999
11661,CYP,KOR,0.22982254
11662,CYP,KWT,0.32827264999999994
11663,CYP,LAO,0.015469179999999999
11664,CYP,LBN,0.5580681
11665,CYP,LBR,0.6876679
11666,CYP,LBY,0.42279029999999995
11667,CYP,LCA,0.70047416
11668,CYP,LIE,0.6558382
11669,CYP,LKA,0.09254953999999999
11670,CYP,LSO,0.7139595599999999
11671,CYP,LTU,0.67185366
11672,CYP,LUX,0.7072431499999999
11673,CYP,LVA,0.7377631000000001
11674,CYP,MAC,0.058589600000000006
11675,CYP,MAR,0.40856794999999996
11676,CYP,MCO,0.68679
